benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output,sampling_rate
JoinOrder,MaxDiffAreaHistogram,5a,1,JoinHashLeft,2528312,0,2528312.000000,0.054661,100
JoinOrder,MaxDiffAreaHistogram,5a,2,TableScan,14835720,9863,14835720.000000,2.224552,100
JoinOrder,MaxDiffAreaHistogram,5a,3,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,5a,4,TableScan,14835720,4049,14835720.000000,3.631711,100
JoinOrder,MaxDiffAreaHistogram,5a,5,JoinHashLeft,2609129,239682,2609129.000000,5.466057,100
JoinOrder,MaxDiffAreaHistogram,5a,6,TableScan,14835720,65767,14835720.000000,4.014485,100
JoinOrder,MaxDiffAreaHistogram,5a,7,TableScan,14835720,50792,14835720.000000,116.165161,100
JoinOrder,MaxDiffAreaHistogram,5a,8,TableScan,14835720,12445,14835720.000000,2.309259,100
JoinOrder,MaxDiffAreaHistogram,5a,9,TableScan,14835720,7817,14835720.000000,1.669686,100
JoinOrder,MaxDiffAreaHistogram,5a,10,TableScan,14835720,0,14835720.000000,2.309259,100
JoinOrder,MaxDiffAreaHistogram,5a,11,TableScan,14835720,3164,14835720.000000,3.631711,100
JoinOrder,MaxDiffAreaHistogram,5b,0,JoinHashLeft,113,0,113.000000,0.000039,100
JoinOrder,MaxDiffAreaHistogram,5b,1,JoinHashLeft,2528312,0,2528312.000000,0.004891,100
JoinOrder,MaxDiffAreaHistogram,5b,2,TableScan,14835720,0,14835720.000000,2.066151,100
JoinOrder,MaxDiffAreaHistogram,5b,3,TableScan,14835720,552777,14835720.000000,38.393028,100
JoinOrder,MaxDiffAreaHistogram,5b,4,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,5b,5,JoinHashLeft,2609129,1114502,2609129.000000,4.890615,100
JoinOrder,MaxDiffAreaHistogram,5c,0,JoinHashLeft,113,3,113.000000,0.003565,100
JoinOrder,MaxDiffAreaHistogram,5c,1,JoinHashLeft,2528312,657,2528312.000000,0.439963,100
JoinOrder,MaxDiffAreaHistogram,5c,2,TableScan,14835720,9863,14835720.000000,2.224552,100
JoinOrder,MaxDiffAreaHistogram,5c,3,TableScan,14835720,552777,14835720.000000,38.393028,100
JoinOrder,MaxDiffAreaHistogram,5c,4,JoinHashLeft,2609129,1317431,2609129.000000,4.890615,100
JoinOrder,MaxDiffAreaHistogram,5c,5,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,5c,6,TableScan,14835720,4049,14835720.000000,3.631711,100
JoinOrder,MaxDiffAreaHistogram,5c,7,TableScan,14835720,65767,14835720.000000,4.014485,100
JoinOrder,MaxDiffAreaHistogram,5c,8,TableScan,14835720,50792,14835720.000000,116.165161,100
JoinOrder,MaxDiffAreaHistogram,5c,9,TableScan,14835720,12445,14835720.000000,2.309259,100
JoinOrder,MaxDiffAreaHistogram,5c,10,TableScan,14835720,7817,14835720.000000,1.669686,100
JoinOrder,MaxDiffAreaHistogram,5c,11,TableScan,14835720,3164,14835720.000000,3.631711,100
JoinOrder,MaxDiffAreaHistogram,5c,12,TableScan,14835720,0,14835720.000000,2.066151,100
JoinOrder,MaxDiffAreaHistogram,5c,13,TableScan,14835720,0,14835720.000000,2.309259,100
JoinOrder,MaxDiffAreaHistogram,6a,0,JoinHashLeft,2528312,14,2528312.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,6a,1,JoinHashLeft,4167491,990,4167491.000000,537.153259,100
JoinOrder,MaxDiffAreaHistogram,6a,2,JoinHashLeft,36244344,1242,36244344.000000,537.153625,100
JoinOrder,MaxDiffAreaHistogram,6a,3,JoinHashLeft,4523930,14,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,6a,4,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,6b,0,JoinHashLeft,4167491,162,4167491.000000,3223.689697,100
JoinOrder,MaxDiffAreaHistogram,6b,1,JoinHashLeft,36244344,201,36244344.000000,3298.380371,100
JoinOrder,MaxDiffAreaHistogram,6b,2,TableScan,1217612,438,1217612.000000,438.000000,100
JoinOrder,MaxDiffAreaHistogram,6b,3,JoinHashLeft,4523930,35548,4523930.000000,269.739044,100
JoinOrder,MaxDiffAreaHistogram,6b,4,TableScan,134170,8,134170.000000,8.000000,100
JoinOrder,MaxDiffAreaHistogram,6c,0,JoinHashLeft,4167491,20,4167491.000000,0.189449,100
JoinOrder,MaxDiffAreaHistogram,6c,1,JoinHashLeft,36244344,33,36244344.000000,0.193225,100
JoinOrder,MaxDiffAreaHistogram,6c,2,JoinHashLeft,1217612,13,1217612.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,6c,3,JoinHashLeft,4523930,14,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,6c,4,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,6d,0,JoinHashLeft,2528312,29863,2528312.000000,269.739044,100
JoinOrder,MaxDiffAreaHistogram,6d,1,JoinHashLeft,4167491,509543,4167491.000000,4297.226074,100
JoinOrder,MaxDiffAreaHistogram,6d,2,JoinHashLeft,36244344,1212764,36244344.000000,4297.229004,100
JoinOrder,MaxDiffAreaHistogram,6d,3,JoinHashLeft,4523930,35548,4523930.000000,269.739044,100
JoinOrder,MaxDiffAreaHistogram,6d,4,TableScan,134170,8,134170.000000,8.000000,100
JoinOrder,MaxDiffAreaHistogram,6e,0,JoinHashLeft,2528312,14,2528312.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,6e,1,JoinHashLeft,4167491,990,4167491.000000,537.153259,100
JoinOrder,MaxDiffAreaHistogram,6e,2,JoinHashLeft,36244344,1242,36244344.000000,537.153625,100
JoinOrder,MaxDiffAreaHistogram,6e,3,JoinHashLeft,4523930,14,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,6e,4,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,6f,0,JoinHashLeft,4167491,285237,4167491.000000,2302.109863,100
JoinOrder,MaxDiffAreaHistogram,6f,1,JoinHashLeft,36244344,584444,36244344.000000,2347.977783,100
JoinOrder,MaxDiffAreaHistogram,6f,2,JoinHashLeft,2528312,29863,2528312.000000,269.739044,100
JoinOrder,MaxDiffAreaHistogram,6f,3,JoinHashLeft,4523930,35548,4523930.000000,269.739044,100
JoinOrder,MaxDiffAreaHistogram,6f,4,TableScan,134170,8,134170.000000,8.000000,100
JoinOrder,MaxDiffAreaHistogram,7a,0,JoinHashLeft,901343,10,901343.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,7a,1,JoinHashLeft,2528312,44,2528312.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,7a,2,TableScan,1677161,1007327,0.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,7a,3,JoinHashLeft,29997,556,29997.000000,22.968662,100
JoinOrder,MaxDiffAreaHistogram,7a,4,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,7a,5,TableScan,18,1,18.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,7a,6,JoinHashLeft,36244344,8764,36244344.000000,12.885364,100
JoinOrder,MaxDiffAreaHistogram,7a,7,TableScan,2963664,64,2963664.000000,1.383901,100
JoinOrder,MaxDiffAreaHistogram,7b,0,JoinHashLeft,901343,3,901343.000000,0.281463,100
JoinOrder,MaxDiffAreaHistogram,7b,1,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,7b,2,JoinHashLeft,2528312,29,2528312.000000,12.676208,100
JoinOrder,MaxDiffAreaHistogram,7b,3,TableScan,18,1,18.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,7b,4,JoinHashLeft,29997,556,29997.000000,22.968662,100
JoinOrder,MaxDiffAreaHistogram,7b,5,JoinHashLeft,1087346,14,300926.000000,1.383906,100
JoinOrder,MaxDiffAreaHistogram,7b,6,JoinHashLeft,36244344,8764,36244344.000000,12.885364,100
JoinOrder,MaxDiffAreaHistogram,7b,7,TableScan,2963664,64,2963664.000000,1.383901,100
JoinOrder,MaxDiffAreaHistogram,7c,0,TableScan,1611626,941792,0.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,7c,1,JoinHashLeft,2528312,12433,2528312.000000,1926.618164,100
JoinOrder,MaxDiffAreaHistogram,7c,2,TableScan,18,4,18.000000,4.000000,100
JoinOrder,MaxDiffAreaHistogram,7c,3,JoinHashLeft,29997,362837,29997.000000,12345.800781,100
JoinOrder,MaxDiffAreaHistogram,7c,4,JoinHashLeft,901343,95734,901343.000000,1172.424438,100
JoinOrder,MaxDiffAreaHistogram,7c,5,JoinHashLeft,36244344,4526271,36244344.000000,6936.463867,100
JoinOrder,MaxDiffAreaHistogram,7c,6,JoinHashLeft,2963664,84184,2963664.000000,26227.097656,100
JoinOrder,MaxDiffAreaHistogram,7c,7,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,8a,0,JoinHashLeft,901343,6,901343.000000,1.551731,100
JoinOrder,MaxDiffAreaHistogram,8a,1,JoinHashLeft,2528312,23,2528312.000000,0.999996,100
JoinOrder,MaxDiffAreaHistogram,8a,2,JoinHashLeft,234997,27,234997.000000,3.066767,100
JoinOrder,MaxDiffAreaHistogram,8a,3,JoinHashLeft,2609129,12135,2609129.000000,79.942596,100
JoinOrder,MaxDiffAreaHistogram,8a,4,TableScan,34733550,93095,34733552.000000,428.779816,100
JoinOrder,MaxDiffAreaHistogram,8a,5,JoinHashLeft,4167491,2771,4167491.000000,35.731728,100
JoinOrder,MaxDiffAreaHistogram,8a,6,TableScan,12,1,12.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,8b,0,JoinHashLeft,901343,3,901343.000000,0.000906,100
JoinOrder,MaxDiffAreaHistogram,8b,1,JoinHashLeft,4167491,16,4167491.000000,0.006488,100
JoinOrder,MaxDiffAreaHistogram,8b,2,JoinHashLeft,234997,2,234997.000000,0.003244,100
JoinOrder,MaxDiffAreaHistogram,8b,3,TableScan,34733550,93095,34733552.000000,428.779816,100
JoinOrder,MaxDiffAreaHistogram,8b,4,JoinHashLeft,2266172,136,1676357.000000,0.719482,100
JoinOrder,MaxDiffAreaHistogram,8b,5,TableScan,12,1,12.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,8b,6,JoinHashLeft,2609129,12135,2609129.000000,79.942596,100
JoinOrder,MaxDiffAreaHistogram,8c,0,JoinHashLeft,901343,2487611,901343.000000,609845.437500,100
JoinOrder,MaxDiffAreaHistogram,8c,1,JoinHashLeft,4167491,155254,4167491.000000,402321.625000,100
JoinOrder,MaxDiffAreaHistogram,8c,2,JoinHashLeft,36244344,2728943,36244344.000000,3020362.000000,100
JoinOrder,MaxDiffAreaHistogram,8c,3,JoinHashLeft,2528312,571710,2528312.000000,314147.406250,100
JoinOrder,MaxDiffAreaHistogram,8c,4,JoinHashLeft,2609129,1153798,2609129.000000,314147.500000,100
JoinOrder,MaxDiffAreaHistogram,8c,5,TableScan,12,1,12.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,8c,6,TableScan,234997,84843,234997.000000,28290.000000,100
JoinOrder,MaxDiffAreaHistogram,8d,0,JoinHashLeft,901343,323005,901343.000000,609845.437500,100
JoinOrder,MaxDiffAreaHistogram,8d,1,JoinHashLeft,4167491,17778,4167491.000000,402321.625000,100
JoinOrder,MaxDiffAreaHistogram,8d,2,JoinHashLeft,36244344,276403,36244344.000000,3020362.000000,100
JoinOrder,MaxDiffAreaHistogram,8d,3,JoinHashLeft,2528312,571710,2528312.000000,314147.406250,100
JoinOrder,MaxDiffAreaHistogram,8d,4,JoinHashLeft,2609129,1153798,2609129.000000,314147.500000,100
JoinOrder,MaxDiffAreaHistogram,8d,5,TableScan,12,1,12.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,8d,6,TableScan,234997,84843,234997.000000,28290.000000,100
JoinOrder,MaxDiffAreaHistogram,9a,0,JoinHashLeft,901343,31,901343.000000,0.082879,100
JoinOrder,MaxDiffAreaHistogram,9a,1,JoinHashLeft,2463581,5756,2463581.000000,0.534099,100
JoinOrder,MaxDiffAreaHistogram,9a,2,JoinHashLeft,234997,1571,234997.000000,1.288948,100
JoinOrder,MaxDiffAreaHistogram,9a,3,JoinHashLeft,2528312,76048,2528312.000000,5.525062,100
JoinOrder,MaxDiffAreaHistogram,9a,4,JoinHashLeft,3140339,47387,3140339.000000,10.344634,100
JoinOrder,MaxDiffAreaHistogram,9a,5,JoinHashLeft,2609129,48759,2609129.000000,5.415079,100
JoinOrder,MaxDiffAreaHistogram,9a,6,TableScan,36244344,713828,36244344.000000,376.063324,100
JoinOrder,MaxDiffAreaHistogram,9a,7,TableScan,12,1,12.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,9a,8,TableScan,36244344,30776,36244344.000000,32.832294,100
JoinOrder,MaxDiffAreaHistogram,9a,9,TableScan,36244344,93095,36244344.000000,479.407776,100
JoinOrder,MaxDiffAreaHistogram,9a,10,TableScan,36244344,29778,36244344.000000,9.297828,100
JoinOrder,MaxDiffAreaHistogram,9b,0,JoinHashLeft,901343,14,901343.000000,0.047152,100
JoinOrder,MaxDiffAreaHistogram,9b,1,JoinHashLeft,234997,22,234997.000000,0.101417,100
JoinOrder,MaxDiffAreaHistogram,9b,2,JoinHashLeft,2528312,5390,2528312.000000,0.303866,100
JoinOrder,MaxDiffAreaHistogram,9b,3,JoinHashLeft,3140339,9462,3140339.000000,0.303866,100
JoinOrder,MaxDiffAreaHistogram,9b,4,JoinHashLeft,2463581,6437,2463581.000000,0.303865,100
JoinOrder,MaxDiffAreaHistogram,9b,5,TableScan,34733550,713828,34733552.000000,336.176544,100
JoinOrder,MaxDiffAreaHistogram,9b,6,TableScan,12,1,12.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,9b,7,JoinHashLeft,2609129,104106,2609129.000000,62.677464,100
JoinOrder,MaxDiffAreaHistogram,9c,0,JoinHashLeft,901343,426,901343.000000,0.123332,100
JoinOrder,MaxDiffAreaHistogram,9c,1,JoinHashLeft,2463581,14423,2463581.000000,0.794796,100
JoinOrder,MaxDiffAreaHistogram,9c,2,JoinHashLeft,2528312,21623,2528312.000000,1.488104,100
JoinOrder,MaxDiffAreaHistogram,9c,3,JoinHashLeft,2609129,114925,2609129.000000,12.361238,100
JoinOrder,MaxDiffAreaHistogram,9c,4,JoinHashLeft,234997,19379,234997.000000,12.361267,100
JoinOrder,MaxDiffAreaHistogram,9c,5,JoinHashLeft,3140339,47387,3140339.000000,10.344634,100
JoinOrder,MaxDiffAreaHistogram,9c,6,TableScan,36244344,713828,36244344.000000,376.063324,100
JoinOrder,MaxDiffAreaHistogram,9c,7,TableScan,12,1,12.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,9c,8,TableScan,36244344,30776,36244344.000000,32.832294,100
JoinOrder,MaxDiffAreaHistogram,9c,9,TableScan,36244344,93095,36244344.000000,479.407776,100
JoinOrder,MaxDiffAreaHistogram,9c,10,TableScan,36244344,29778,36244344.000000,9.297828,100
JoinOrder,MaxDiffAreaHistogram,9d,0,JoinHashLeft,901343,9701,901343.000000,1.233320,100
JoinOrder,MaxDiffAreaHistogram,9d,1,JoinHashLeft,2463581,14423,2463581.000000,0.794796,100
JoinOrder,MaxDiffAreaHistogram,9d,2,JoinHashLeft,2528312,21623,2528312.000000,1.488104,100
JoinOrder,MaxDiffAreaHistogram,9d,3,JoinHashLeft,2609129,114925,2609129.000000,12.361238,100
JoinOrder,MaxDiffAreaHistogram,9d,4,JoinHashLeft,234997,19379,234997.000000,12.361267,100
JoinOrder,MaxDiffAreaHistogram,9d,5,JoinHashLeft,3140339,47387,3140339.000000,10.344634,100
JoinOrder,MaxDiffAreaHistogram,9d,6,TableScan,36244344,713828,36244344.000000,376.063324,100
JoinOrder,MaxDiffAreaHistogram,9d,7,TableScan,12,1,12.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,9d,8,TableScan,36244344,30776,36244344.000000,32.832294,100
JoinOrder,MaxDiffAreaHistogram,9d,9,TableScan,36244344,93095,36244344.000000,479.407776,100
JoinOrder,MaxDiffAreaHistogram,9d,10,TableScan,36244344,29778,36244344.000000,9.297828,100
