benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,EquiWidthHistogram,16c,4,JoinHashLeft,2609129,148487,2609129.000000,83.617920
JoinOrder,EquiWidthHistogram,16c,5,JoinHashLeft,4523930,41840,4523930.000000,33.717888
JoinOrder,EquiWidthHistogram,16c,6,JoinHashLeft,234997,28056,234997.000000,83.617935
JoinOrder,EquiWidthHistogram,16c,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiWidthHistogram,16d,0,JoinHashLeft,2528312,23622,2528312.000000,33.698090
JoinOrder,EquiWidthHistogram,16d,1,JoinHashLeft,4167491,148373,4167491.000000,542.765137
JoinOrder,EquiWidthHistogram,16d,2,JoinHashLeft,234997,26991,234997.000000,83.617935
JoinOrder,EquiWidthHistogram,16d,3,JoinHashLeft,2609129,148487,2609129.000000,83.617920
JoinOrder,EquiWidthHistogram,16d,4,JoinHashLeft,901343,286992,901343.000000,842.982239
JoinOrder,EquiWidthHistogram,16d,5,JoinHashLeft,4523930,41840,4523930.000000,33.717888
JoinOrder,EquiWidthHistogram,16d,6,JoinHashLeft,36244344,1037924,36244344.000000,542.942383
JoinOrder,EquiWidthHistogram,16d,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiWidthHistogram,17a,0,JoinHashLeft,234997,23499,234997.000000,83.617821
JoinOrder,EquiWidthHistogram,17a,1,JoinHashLeft,2609129,117207,2609129.000000,83.617813
JoinOrder,EquiWidthHistogram,17a,2,JoinHashLeft,2528312,40811,2528312.000000,33.717842
JoinOrder,EquiWidthHistogram,17a,3,JoinHashLeft,1218416,113593,1218416.000000,542.942444
JoinOrder,EquiWidthHistogram,17a,4,JoinHashLeft,36244344,1037924,36244344.000000,542.942383
JoinOrder,EquiWidthHistogram,17a,5,JoinHashLeft,4523930,41840,4523930.000000,33.717888
JoinOrder,EquiWidthHistogram,17a,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiWidthHistogram,17b,0,JoinHashLeft,234997,9612,234997.000000,10.382787
JoinOrder,EquiWidthHistogram,17b,1,JoinHashLeft,2528312,4495,2528312.000000,4.400101
JoinOrder,EquiWidthHistogram,17b,2,JoinHashLeft,2609129,146204,2609129.000000,83.617821
JoinOrder,EquiWidthHistogram,17b,3,JoinHashLeft,3774281,400862,3774281.000000,542.942444
JoinOrder,EquiWidthHistogram,17b,4,JoinHashLeft,36244344,1037924,36244344.000000,542.942383
JoinOrder,EquiWidthHistogram,17b,5,JoinHashLeft,4523930,41840,4523930.000000,33.717888
JoinOrder,EquiWidthHistogram,17b,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiWidthHistogram,17c,0,JoinHashLeft,234997,963,234997.000000,7.124528
JoinOrder,EquiWidthHistogram,17c,1,JoinHashLeft,2528312,184,2528312.000000,3.019286
JoinOrder,EquiWidthHistogram,17c,2,JoinHashLeft,2609129,146204,2609129.000000,83.617821
JoinOrder,EquiWidthHistogram,17c,3,JoinHashLeft,3774281,400862,3774281.000000,542.942444
JoinOrder,EquiWidthHistogram,17c,4,JoinHashLeft,36244344,1037924,36244344.000000,542.942383
JoinOrder,EquiWidthHistogram,17c,5,JoinHashLeft,4523930,41840,4523930.000000,33.717888
JoinOrder,EquiWidthHistogram,17c,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiWidthHistogram,17d,0,JoinHashLeft,234997,3792,234997.000000,83.617233
JoinOrder,EquiWidthHistogram,17d,1,JoinHashLeft,2609129,9853,2609129.000000,83.617241
JoinOrder,EquiWidthHistogram,17d,2,JoinHashLeft,2528312,40811,2528312.000000,33.717842
JoinOrder,EquiWidthHistogram,17d,3,JoinHashLeft,4167491,446684,4167491.000000,542.942444
JoinOrder,EquiWidthHistogram,17d,4,JoinHashLeft,36244344,1037924,36244344.000000,542.942383
JoinOrder,EquiWidthHistogram,17d,5,JoinHashLeft,4523930,41840,4523930.000000,33.717888
JoinOrder,EquiWidthHistogram,17d,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiWidthHistogram,17e,0,JoinHashLeft,2528312,24307,2528312.000000,30.004589
JoinOrder,EquiWidthHistogram,17e,1,JoinHashLeft,4167491,322169,4167491.000000,477.201965
JoinOrder,EquiWidthHistogram,17e,2,JoinHashLeft,36244344,975229,36244344.000000,542.628540
JoinOrder,EquiWidthHistogram,17e,3,JoinHashLeft,2609129,148487,2609129.000000,83.617920
JoinOrder,EquiWidthHistogram,17e,4,JoinHashLeft,4523930,41840,4523930.000000,33.717888
JoinOrder,EquiWidthHistogram,17e,5,JoinHashLeft,234997,28056,234997.000000,83.617935
JoinOrder,EquiWidthHistogram,17e,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiWidthHistogram,17f,0,JoinHashLeft,234997,25024,234997.000000,83.617233
JoinOrder,EquiWidthHistogram,17f,1,JoinHashLeft,2609129,126895,2609129.000000,83.617241
